,boxscore,away_name,away_abbr,away_score,home_name,home_abbr,home_score,winning_name,winning_abbr,losing_name,losing_abbr
662,201802020MIL,New York,NYK,90,Milwaukee,MIL,92,Milwaukee,MIL,New York,NYK
663,201802020OKC,New Orleans,NOP,114,Oklahoma City,OKC,100,New Orleans,NOP,Oklahoma City,OKC
664,201802020PHI,Miami,MIA,97,Philadelphia,PHI,103,Philadelphia,PHI,Miami,MIA
665,201802020PHO,Utah,UTA,129,Phoenix,PHO,97,Utah,UTA,Phoenix,PHO
666,201802020SAC,Golden State,GSW,119,Sacramento,SAC,104,Golden State,GSW,Sacramento,SAC
667,201802030CLE,Houston,HOU,120,Cleveland,CLE,88,Houston,HOU,Cleveland,CLE
668,201802030DEN,Golden State,GSW,108,Denver,DEN,115,Denver,DEN,Golden State,GSW
669,201802030DET,Miami,MIA,107,Detroit,DET,111,Detroit,DET,Miami,MIA
670,201802030IND,Philadelphia,PHI,92,Indiana,IND,100,Indiana,IND,Philadelphia,PHI
671,201802030LAC,Chicago,CHI,103,LA Clippers,LAC,113,LA Clippers,LAC,Chicago,CHI
672,201802030MIN,New Orleans,NOP,107,Minnesota,MIN,118,Minnesota,MIN,New Orleans,NOP
673,201802030ORL,Washington,WAS,115,Orlando,ORL,98,Washington,WAS,Orlando,ORL
674,201802030SAC,Dallas,DAL,106,Sacramento,SAC,99,Dallas,DAL,Sacramento,SAC
675,201802040BOS,Portland,POR,96,Boston,BOS,97,Boston,BOS,Portland,POR
676,201802040BRK,Milwaukee,MIL,109,Brooklyn,BRK,94,Milwaukee,MIL,Brooklyn,BRK
677,201802040NYK,Atlanta,ATL,99,New York,NYK,96,Atlanta,ATL,New York,NYK
678,201802040OKC,LA Lakers,LAL,108,Oklahoma City,OKC,104,LA Lakers,LAL,Oklahoma City,OKC
679,201802040PHO,Charlotte,CHO,115,Phoenix,PHO,110,Charlotte,CHO,Phoenix,PHO
680,201802050DEN,Charlotte,CHO,104,Denver,DEN,121,Denver,DEN,Charlotte,CHO
681,201802050DET,Portland,POR,91,Detroit,DET,111,Detroit,DET,Portland,POR
682,201802050IND,Washington,WAS,111,Indiana,IND,102,Washington,WAS,Indiana,IND
683,201802050LAC,Dallas,DAL,101,LA Clippers,LAC,104,LA Clippers,LAC,Dallas,DAL
684,201802050MIA,Orlando,ORL,111,Miami,MIA,109,Orlando,ORL,Miami,MIA
685,201802050NOP,Utah,UTA,133,New Orleans,NOP,109,Utah,UTA,New Orleans,NOP
686,201802060ATL,Memphis,MEM,82,Atlanta,ATL,108,Atlanta,ATL,Memphis,MEM
687,201802060BRK,Houston,HOU,123,Brooklyn,BRK,113,Houston,HOU,Brooklyn,BRK
688,201802060GSW,Oklahoma City,OKC,125,Golden State,GSW,105,Oklahoma City,OKC,Golden State,GSW
689,201802060LAL,Phoenix,PHO,93,LA Lakers,LAL,112,LA Lakers,LAL,Phoenix,PHO
690,201802060NYK,Milwaukee,MIL,103,New York,NYK,89,Milwaukee,MIL,New York,NYK
691,201802060ORL,Cleveland,CLE,98,Orlando,ORL,116,Orlando,ORL,Cleveland,CLE
692,201802060PHI,Washington,WAS,102,Philadelphia,PHI,115,Philadelphia,PHI,Washington,WAS
693,201802070CLE,Minnesota,MIN,138,Cleveland,CLE,140,Cleveland,CLE,Minnesota,MIN
694,201802070DET,Brooklyn,BRK,106,Detroit,DET,115,Detroit,DET,Brooklyn,BRK
695,201802070MEM,Utah,UTA,92,Memphis,MEM,88,Utah,UTA,Memphis,MEM
696,201802070MIA,Houston,HOU,109,Miami,MIA,101,Houston,HOU,Miami,MIA
697,201802080GSW,Dallas,DAL,103,Golden State,GSW,121,Golden State,GSW,Dallas,DAL
698,201802080LAL,Oklahoma City,OKC,81,LA Lakers,LAL,106,LA Lakers,LAL,Oklahoma City,OKC
699,201802080ORL,Atlanta,ATL,98,Orlando,ORL,100,Orlando,ORL,Atlanta,ATL
700,201802080POR,Charlotte,CHO,103,Portland,POR,109,Portland,POR,Charlotte,CHO
701,201802080TOR,New York,NYK,88,Toronto,TOR,113,Toronto,TOR,New York,NYK
702,201802090ATL,Cleveland,CLE,123,Atlanta,ATL,107,Cleveland,CLE,Atlanta,ATL
703,201802090BOS,Indiana,IND,97,Boston,BOS,91,Indiana,IND,Boston,BOS
704,201802090CHI,Minnesota,MIN,113,Chicago,CHI,114,Chicago,CHI,Minnesota,MIN
705,201802090DET,LA Clippers,LAC,108,Detroit,DET,95,LA Clippers,LAC,Detroit,DET
706,201802090HOU,Denver,DEN,104,Houston,HOU,130,Houston,HOU,Denver,DEN
707,201802090MIA,Milwaukee,MIL,85,Miami,MIA,91,Miami,MIA,Milwaukee,MIL
708,201802090PHI,New Orleans,NOP,82,Philadelphia,PHI,100,Philadelphia,PHI,New Orleans,NOP
709,201802090SAC,Portland,POR,118,Sacramento,SAC,100,Portland,POR,Sacramento,SAC
710,201802100BRK,New Orleans,NOP,138,Brooklyn,BRK,128,New Orleans,NOP,Brooklyn,BRK
711,201802100CHI,Washington,WAS,101,Chicago,CHI,90,Washington,WAS,Chicago,CHI
712,201802100DAL,LA Lakers,LAL,123,Dallas,DAL,130,Dallas,DAL,LA Lakers,LAL
713,201802100GSW,San Antonio,SAS,105,Golden State,GSW,122,Golden State,GSW,San Antonio,SAS
714,201802100ORL,Milwaukee,MIL,111,Orlando,ORL,104,Milwaukee,MIL,Orlando,ORL
715,201802100PHI,LA Clippers,LAC,98,Philadelphia,PHI,112,Philadelphia,PHI,LA Clippers,LAC
716,201802110ATL,Detroit,DET,115,Atlanta,ATL,118,Atlanta,ATL,Detroit,DET
717,201802110BOS,Cleveland,CLE,121,Boston,BOS,99,Cleveland,CLE,Boston,BOS
718,201802110CHO,Toronto,TOR,123,Charlotte,CHO,103,Toronto,TOR,Charlotte,CHO
719,201802110HOU,Dallas,DAL,97,Houston,HOU,104,Houston,HOU,Dallas,DAL
720,201802110IND,New York,NYK,113,Indiana,IND,121,Indiana,IND,New York,NYK
721,201802110MIN,Sacramento,SAC,106,Minnesota,MIN,111,Minnesota,MIN,Sacramento,SAC
722,201802110OKC,Memphis,MEM,92,Oklahoma City,OKC,110,Oklahoma City,OKC,Memphis,MEM
723,201802120BRK,LA Clippers,LAC,114,Brooklyn,BRK,101,LA Clippers,LAC,Brooklyn,BRK
724,201802120CHI,Orlando,ORL,101,Chicago,CHI,105,Chicago,CHI,Orlando,ORL
725,201802120DET,New Orleans,NOP,118,Detroit,DET,103,New Orleans,NOP,Detroit,DET
726,201802120GSW,Phoenix,PHO,83,Golden State,GSW,129,Golden State,GSW,Phoenix,PHO
727,201802120PHI,New York,NYK,92,Philadelphia,PHI,108,Philadelphia,PHI,New York,NYK
728,201802130DAL,Sacramento,SAC,114,Dallas,DAL,109,Sacramento,SAC,Dallas,DAL
729,201802130DEN,San Antonio,SAS,109,Denver,DEN,117,Denver,DEN,San Antonio,SAS
730,201802130MIL,Atlanta,ATL,92,Milwaukee,MIL,97,Milwaukee,MIL,Atlanta,ATL
731,201802130MIN,Houston,HOU,126,Minnesota,MIN,108,Houston,HOU,Minnesota,MIN
732,201802130OKC,Cleveland,CLE,120,Oklahoma City,OKC,112,Cleveland,CLE,Oklahoma City,OKC
733,201802140BOS,LA Clippers,LAC,129,Boston,BOS,119,LA Clippers,LAC,Boston,BOS
734,201802140BRK,Indiana,IND,108,Brooklyn,BRK,103,Indiana,IND,Brooklyn,BRK
735,201802140CHI,Toronto,TOR,122,Chicago,CHI,98,Toronto,TOR,Chicago,CHI
736,201802140DET,Atlanta,ATL,98,Detroit,DET,104,Detroit,DET,Atlanta,ATL
737,201802140HOU,Sacramento,SAC,91,Houston,HOU,100,Houston,HOU,Sacramento,SAC
738,201802140MEM,Oklahoma City,OKC,121,Memphis,MEM,114,Oklahoma City,OKC,Memphis,MEM
739,201802140NOP,LA Lakers,LAL,117,New Orleans,NOP,139,New Orleans,NOP,LA Lakers,LAL
740,201802140NYK,Washington,WAS,118,New York,NYK,113,Washington,WAS,New York,NYK
741,201802140ORL,Charlotte,CHO,104,Orlando,ORL,102,Charlotte,CHO,Orlando,ORL
742,201802140PHI,Miami,MIA,102,Philadelphia,PHI,104,Philadelphia,PHI,Miami,MIA
743,201802140POR,Golden State,GSW,117,Portland,POR,123,Portland,POR,Golden State,GSW
744,201802150MIL,Denver,DEN,134,Milwaukee,MIL,123,Denver,DEN,Milwaukee,MIL
745,201802220CHI,Philadelphia,PHI,116,Chicago,CHI,115,Philadelphia,PHI,Chicago,CHI
746,201802220CHO,Brooklyn,BRK,96,Charlotte,CHO,111,Charlotte,CHO,Brooklyn,BRK
747,201802220CLE,Washington,WAS,110,Cleveland,CLE,103,Washington,WAS,Cleveland,CLE
748,201802220GSW,LA Clippers,LAC,127,Golden State,GSW,134,Golden State,GSW,LA Clippers,LAC
749,201802220ORL,New York,NYK,120,Orlando,ORL,113,New York,NYK,Orlando,ORL
750,201802230DEN,San Antonio,SAS,119,Denver,DEN,122,Denver,DEN,San Antonio,SAS
751,201802230DET,Boston,BOS,110,Detroit,DET,98,Boston,BOS,Detroit,DET
752,201802230HOU,Minnesota,MIN,102,Houston,HOU,120,Houston,HOU,Minnesota,MIN
753,201802230IND,Atlanta,ATL,93,Indiana,IND,116,Indiana,IND,Atlanta,ATL
754,201802230LAL,Dallas,DAL,102,LA Lakers,LAL,124,LA Lakers,LAL,Dallas,DAL
755,201802230MEM,Cleveland,CLE,112,Memphis,MEM,89,Cleveland,CLE,Memphis,MEM
756,201802230NOP,Miami,MIA,123,New Orleans,NOP,124,New Orleans,NOP,Miami,MIA
757,201802230PHO,LA Clippers,LAC,128,Phoenix,PHO,117,LA Clippers,LAC,Phoenix,PHO
758,201802230TOR,Milwaukee,MIL,122,Toronto,TOR,119,Milwaukee,MIL,Toronto,TOR
759,201802230UTA,Portland,POR,100,Utah,UTA,81,Portland,POR,Utah,UTA
760,201802240GSW,Oklahoma City,OKC,80,Golden State,GSW,112,Golden State,GSW,Oklahoma City,OKC
761,201802240MIA,Memphis,MEM,89,Miami,MIA,115,Miami,MIA,Memphis,MEM
762,201802240MIN,Chicago,CHI,104,Minnesota,MIN,122,Minnesota,MIN,Chicago,CHI
763,201802240NYK,Boston,BOS,121,New York,NYK,112,Boston,BOS,New York,NYK
764,201802240PHI,Orlando,ORL,105,Philadelphia,PHI,116,Philadelphia,PHI,Orlando,ORL
765,201802240PHO,Portland,POR,106,Phoenix,PHO,104,Portland,POR,Phoenix,PHO
766,201802240SAC,LA Lakers,LAL,113,Sacramento,SAC,108,LA Lakers,LAL,Sacramento,SAC
767,201802250CHO,Detroit,DET,98,Charlotte,CHO,114,Charlotte,CHO,Detroit,DET
768,201802250CLE,San Antonio,SAS,110,Cleveland,CLE,94,San Antonio,SAS,Cleveland,CLE
769,201802250DEN,Houston,HOU,119,Denver,DEN,114,Houston,HOU,Denver,DEN
770,201802250MIL,New Orleans,NOP,123,Milwaukee,MIL,121,New Orleans,NOP,Milwaukee,MIL
771,201802260ATL,LA Lakers,LAL,123,Atlanta,ATL,104,LA Lakers,LAL,Atlanta,ATL
772,201802260BOS,Memphis,MEM,98,Boston,BOS,109,Boston,BOS,Memphis,MEM
773,201802260BRK,Chicago,CHI,87,Brooklyn,BRK,104,Brooklyn,BRK,Chicago,CHI
774,201802260DAL,Indiana,IND,103,Dallas,DAL,109,Dallas,DAL,Indiana,IND
775,201802260NOP,Phoenix,PHO,116,New Orleans,NOP,125,New Orleans,NOP,Phoenix,PHO
776,201802260NYK,Golden State,GSW,125,New York,NYK,111,Golden State,GSW,New York,NYK
777,201802260OKC,Orlando,ORL,105,Oklahoma City,OKC,112,Oklahoma City,OKC,Orlando,ORL
778,201802260SAC,Minnesota,MIN,118,Sacramento,SAC,100,Minnesota,MIN,Sacramento,SAC
779,201802260TOR,Detroit,DET,94,Toronto,TOR,123,Toronto,TOR,Detroit,DET
780,201802270CHO,Chicago,CHI,103,Charlotte,CHO,118,Charlotte,CHO,Chicago,CHI
781,201802270CLE,Brooklyn,BRK,123,Cleveland,CLE,129,Cleveland,CLE,Brooklyn,BRK
782,201802270DEN,LA Clippers,LAC,122,Denver,DEN,120,LA Clippers,LAC,Denver,DEN
783,201802270MIA,Philadelphia,PHI,101,Miami,MIA,102,Miami,MIA,Philadelphia,PHI
784,201802270MIL,Washington,WAS,107,Milwaukee,MIL,104,Washington,WAS,Milwaukee,MIL
785,201802280ATL,Indiana,IND,102,Atlanta,ATL,107,Atlanta,ATL,Indiana,IND
786,201802280BOS,Charlotte,CHO,106,Boston,BOS,134,Boston,BOS,Charlotte,CHO
787,201802280DAL,Oklahoma City,OKC,111,Dallas,DAL,110,Oklahoma City,OKC,Dallas,DAL
788,201802280DET,Milwaukee,MIL,87,Detroit,DET,110,Detroit,DET,Milwaukee,MIL
789,201802280LAC,Houston,HOU,105,LA Clippers,LAC,92,Houston,HOU,LA Clippers,LAC
790,201802280MEM,Phoenix,PHO,110,Memphis,MEM,102,Phoenix,PHO,Memphis,MEM
791,201802280ORL,Toronto,TOR,117,Orlando,ORL,104,Toronto,TOR,Orlando,ORL
792,201802280SAS,New Orleans,NOP,121,San Antonio,SAS,116,New Orleans,NOP,San Antonio,SAS
793,201803010CLE,Philadelphia,PHI,108,Cleveland,CLE,97,Philadelphia,PHI,Cleveland,CLE
794,201803010MIA,LA Lakers,LAL,131,Miami,MIA,113,LA Lakers,LAL,Miami,MIA
795,201803010POR,Minnesota,MIN,99,Portland,POR,108,Portland,POR,Minnesota,MIN
796,201803020ATL,Golden State,GSW,114,Atlanta,ATL,109,Golden State,GSW,Atlanta,ATL
797,201803020CHI,Dallas,DAL,100,Chicago,CHI,108,Chicago,CHI,Dallas,DAL
798,201803020LAC,New York,NYK,105,LA Clippers,LAC,128,LA Clippers,LAC,New York,NYK
799,201803020MEM,Denver,DEN,108,Memphis,MEM,102,Denver,DEN,Memphis,MEM
800,201803020MIL,Indiana,IND,103,Milwaukee,MIL,96,Indiana,IND,Milwaukee,MIL
801,201803020ORL,Detroit,DET,106,Orlando,ORL,115,Orlando,ORL,Detroit,DET
802,201803020PHI,Charlotte,CHO,99,Philadelphia,PHI,110,Philadelphia,PHI,Charlotte,CHO
803,201803020PHO,Oklahoma City,OKC,124,Phoenix,PHO,116,Oklahoma City,OKC,Phoenix,PHO
804,201803020UTA,Minnesota,MIN,108,Utah,UTA,116,Utah,UTA,Minnesota,MIN
805,201803030CLE,Denver,DEN,126,Cleveland,CLE,117,Denver,DEN,Cleveland,CLE
806,201803030HOU,Boston,BOS,120,Houston,HOU,123,Houston,HOU,Boston,BOS
807,201803030MIA,Detroit,DET,96,Miami,MIA,105,Miami,MIA,Detroit,DET
808,201803030ORL,Memphis,MEM,100,Orlando,ORL,107,Orlando,ORL,Memphis,MEM
809,201803030POR,Oklahoma City,OKC,100,Portland,POR,108,Portland,POR,Oklahoma City,OKC
810,201803030SAC,Utah,UTA,98,Sacramento,SAC,91,Utah,UTA,Sacramento,SAC
811,201803040ATL,Phoenix,PHO,112,Atlanta,ATL,113,Atlanta,ATL,Phoenix,PHO
812,201803040DAL,New Orleans,NOP,126,Dallas,DAL,109,New Orleans,NOP,Dallas,DAL
813,201803040LAC,Brooklyn,BRK,120,LA Clippers,LAC,123,LA Clippers,LAC,Brooklyn,BRK
814,201803040MIL,Philadelphia,PHI,110,Milwaukee,MIL,118,Milwaukee,MIL,Philadelphia,PHI
815,201803040SAC,New York,NYK,99,Sacramento,SAC,102,Sacramento,SAC,New York,NYK
816,201803040TOR,Charlotte,CHO,98,Toronto,TOR,103,Toronto,TOR,Charlotte,CHO
817,201803050CHI,Boston,BOS,105,Chicago,CHI,89,Boston,BOS,Chicago,CHI
818,201803050CLE,Detroit,DET,90,Cleveland,CLE,112,Cleveland,CLE,Detroit,DET
819,201803050IND,Milwaukee,MIL,89,Indiana,IND,92,Indiana,IND,Milwaukee,MIL
820,201803050LAL,Portland,POR,108,LA Lakers,LAL,103,Portland,POR,LA Lakers,LAL
821,201803050MIA,Phoenix,PHO,103,Miami,MIA,125,Miami,MIA,Phoenix,PHO
822,201803050SAS,Memphis,MEM,98,San Antonio,SAS,100,San Antonio,SAS,Memphis,MEM
823,201803060CHO,Philadelphia,PHI,128,Charlotte,CHO,114,Philadelphia,PHI,Charlotte,CHO
824,201803060DAL,Denver,DEN,107,Dallas,DAL,118,Dallas,DAL,Denver,DEN
825,201803060GSW,Brooklyn,BRK,101,Golden State,GSW,114,Golden State,GSW,Brooklyn,BRK
826,201803060LAC,New Orleans,NOP,121,LA Clippers,LAC,116,New Orleans,NOP,LA Clippers,LAC
827,201803060OKC,Houston,HOU,122,Oklahoma City,OKC,112,Houston,HOU,Oklahoma City,OKC
828,201803060POR,New York,NYK,87,Portland,POR,111,Portland,POR,New York,NYK
829,201803060TOR,Atlanta,ATL,90,Toronto,TOR,106,Toronto,TOR,Atlanta,ATL
830,201803070CHI,Memphis,MEM,110,Chicago,CHI,119,Chicago,CHI,Memphis,MEM
831,201803070DEN,Cleveland,CLE,113,Denver,DEN,108,Cleveland,CLE,Denver,DEN
832,201803070DET,Toronto,TOR,121,Detroit,DET,119,Toronto,TOR,Detroit,DET
833,201803070IND,Utah,UTA,104,Indiana,IND,84,Utah,UTA,Indiana,IND
834,201803070LAL,Orlando,ORL,107,LA Lakers,LAL,108,LA Lakers,LAL,Orlando,ORL
835,201803070MIL,Houston,HOU,110,Milwaukee,MIL,99,Houston,HOU,Milwaukee,MIL
836,201803080CHO,Brooklyn,BRK,125,Charlotte,CHO,111,Brooklyn,BRK,Charlotte,CHO
837,201803080GSW,San Antonio,SAS,107,Golden State,GSW,110,Golden State,GSW,San Antonio,SAS
838,201803080MIA,Philadelphia,PHI,99,Miami,MIA,108,Miami,MIA,Philadelphia,PHI
839,201803080MIN,Boston,BOS,117,Minnesota,MIN,109,Boston,BOS,Minnesota,MIN
840,201803090DEN,LA Lakers,LAL,116,Denver,DEN,125,Denver,DEN,LA Lakers,LAL
841,201803090DET,Chicago,CHI,83,Detroit,DET,99,Detroit,DET,Chicago,CHI
842,201803090IND,Atlanta,ATL,87,Indiana,IND,112,Indiana,IND,Atlanta,ATL
843,201803090LAC,Cleveland,CLE,102,LA Clippers,LAC,116,LA Clippers,LAC,Cleveland,CLE
844,201803090MEM,Utah,UTA,95,Memphis,MEM,78,Utah,UTA,Memphis,MEM
845,201803090MIL,New York,NYK,112,Milwaukee,MIL,120,Milwaukee,MIL,New York,NYK
846,201803090NOP,Washington,WAS,116,New Orleans,NOP,97,Washington,WAS,New Orleans,NOP
847,201803090POR,Golden State,GSW,108,Portland,POR,125,Portland,POR,Golden State,GSW
848,201803090SAC,Orlando,ORL,88,Sacramento,SAC,94,Sacramento,SAC,Orlando,ORL
849,201803100CHO,Phoenix,PHO,115,Charlotte,CHO,122,Charlotte,CHO,Phoenix,PHO
850,201803100DAL,Memphis,MEM,80,Dallas,DAL,114,Dallas,DAL,Memphis,MEM
851,201803100LAC,Orlando,ORL,105,LA Clippers,LAC,113,LA Clippers,LAC,Orlando,ORL
852,201803100MIA,Washington,WAS,102,Miami,MIA,129,Miami,MIA,Washington,WAS
853,201803110ATL,Chicago,CHI,129,Atlanta,ATL,122,Chicago,CHI,Atlanta,ATL
854,201803110BOS,Indiana,IND,99,Boston,BOS,97,Indiana,IND,Boston,BOS
855,201803110BRK,Philadelphia,PHI,120,Brooklyn,BRK,97,Philadelphia,PHI,Brooklyn,BRK
856,201803110DAL,Houston,HOU,105,Dallas,DAL,82,Houston,HOU,Dallas,DAL
857,201803110DEN,Sacramento,SAC,104,Denver,DEN,130,Denver,DEN,Sacramento,SAC
858,201803110LAL,Cleveland,CLE,113,LA Lakers,LAL,127,LA Lakers,LAL,Cleveland,CLE
859,201803110MIN,Golden State,GSW,103,Minnesota,MIN,109,Minnesota,MIN,Golden State,GSW
860,201803110NOP,Utah,UTA,116,New Orleans,NOP,99,Utah,UTA,New Orleans,NOP
861,201803120HOU,San Antonio,SAS,93,Houston,HOU,109,Houston,HOU,San Antonio,SAS
862,201803120MEM,Milwaukee,MIL,121,Memphis,MEM,103,Milwaukee,MIL,Memphis,MEM
863,201803120OKC,Sacramento,SAC,101,Oklahoma City,OKC,106,Oklahoma City,OKC,Sacramento,SAC
864,201803130ATL,Oklahoma City,OKC,119,Atlanta,ATL,107,Oklahoma City,OKC,Atlanta,ATL
865,201803130BRK,Toronto,TOR,116,Brooklyn,BRK,102,Toronto,TOR,Brooklyn,BRK
866,201803130CHI,LA Clippers,LAC,112,Chicago,CHI,106,LA Clippers,LAC,Chicago,CHI
867,201803130LAL,Denver,DEN,103,LA Lakers,LAL,112,LA Lakers,LAL,Denver,DEN
868,201803130NOP,Charlotte,CHO,115,New Orleans,NOP,119,New Orleans,NOP,Charlotte,CHO
869,201803130NYK,Dallas,DAL,110,New York,NYK,97,Dallas,DAL,New York,NYK
870,201803130PHI,Indiana,IND,101,Philadelphia,PHI,98,Indiana,IND,Philadelphia,PHI
871,201803130PHO,Cleveland,CLE,129,Phoenix,PHO,107,Cleveland,CLE,Phoenix,PHO
872,201803130SAS,Orlando,ORL,72,San Antonio,SAS,108,San Antonio,SAS,Orlando,ORL
873,201803130UTA,Detroit,DET,79,Utah,UTA,110,Utah,UTA,Detroit,DET
874,201803140BOS,Washington,WAS,125,Boston,BOS,124,Washington,WAS,Boston,BOS
875,201803140GSW,LA Lakers,LAL,106,Golden State,GSW,117,Golden State,GSW,LA Lakers,LAL
876,201803140ORL,Milwaukee,MIL,117,Orlando,ORL,126,Orlando,ORL,Milwaukee,MIL
877,201803150ATL,Charlotte,CHO,129,Atlanta,ATL,117,Charlotte,CHO,Atlanta,ATL
878,201803150DEN,Detroit,DET,113,Denver,DEN,120,Denver,DEN,Detroit,DET
879,201803150HOU,LA Clippers,LAC,96,Houston,HOU,101,Houston,HOU,LA Clippers,LAC
880,201803150IND,Toronto,TOR,106,Indiana,IND,99,Toronto,TOR,Indiana,IND
